id,score
as7653,89.4958
as7654,89.15789
as7655,89.65142
as7656,89.56897
as7657,89.32914
as7658,89.38462
as7659,89.51417
as766,89.51417
as7660,89.67546
as7661,89.84252
as7662,89.75659
as7663,89.15254
as7664,89.73451
as7665,89.20477
as7666,89.50413
as7667,89.48164
as7668,89.61814
as7669,89.20879
as767,89.57537
as7670,89.45098
as7671,89.67078
as7672,89.44223
as7673,89.67213
as7674,89.7351
as7675,89.48827
as7676,89.50515
as7677,89.47368
as7678,89.44223
as7679,89.15074
as768,89.5992
as7680,89.73214
as7681,89.57265
as7682,89.49896
as7683,89.52
as7684,89.36652
as7685,89.35484
as7686,89.38731
as7687,89.33054
as7688,89.48052
as7689,89.37778
as769,89.56803
as7690,89.16143
as7691,89.11504
as7692,89.34021
as7693,89.47484
as7694,89.6139
as7695,89.3177
as7696,89.5
as7697,89.37916
as7698,89.83333
as7699,89.40928
as77,89.25311
as770,89.18864
as7700,89.52
as7701,89.34021
as7702,89.38596
as7703,88.98305
as7704,89.4499
as7705,89.12
as7706,89.1453
as7707,89.83773
as7708,89.16493
as7709,89.39525
as771,89.49367
as7710,89.64989
as7711,89.59267
as7712,89.5935
as7713,88.94523
as7714,89.40552
as7715,89.07368
as7716,89.27126
as7717,89.42029
as7718,89.32914
as7719,89.02041
as772,89.04139
as7720,89.27711
as7721,89.47955
as7722,89.50617
as7723,89.47826
as7724,89.30769
as7725,89.56044
as7726,89.48276
as7727,89.55056
as7728,89.23729
as7729,89.50311
as773,88.93878
as7730,89.52
as7731,89.2638
as7732,89.62441
as7733,89.39262
as7734,89.43888
as7735,89.24843
as7736,89.52191
as7737,89.67677
as7738,89.72851
as7739,89.58763
as774,89.38865
as7740,89.00621
as7741,89.25
as7742,89.40426
as7743,89.34156
as7744,89.09465
as7745,89.44664
as7746,89.34827
as7747,89.64758
as7748,89.51417
as7749,89.48827
as775,89.18699
as7750,89.28
as7751,89.24843
as7752,89.47137
as7753,89.33472
as7754,88.96208
as7755,89.34156
as7756,89.04573
as7757,89.1587
as7758,89.0
as7759,89.48718
as776,89.6008
as7760,89.64365
as7761,89.16824
as7762,89.21909
as7763,89.3456
as7764,89.32059
as7765,89.57717
as7766,89.42029
as7767,89.3456
as7768,89.37639
as7769,89.65217
as777,89.38865
as7770,89.34021
as7771,89.66173
as7772,89.41176
as7773,89.09091
as7774,89.34579
as7775,89.49367
as7776,89.57717
as7777,89.24843
as7778,89.41788
as7779,89.40171
as778,89.13725
as7780,89.62756
as7781,89.74522
as7782,88.88651
as7783,89.17864
as7784,89.42149
as7785,89.26531
as7786,89.04762
as7787,89.28429
as7788,89.57265
as7789,89.48052
as779,89.40043
as7790,89.5671
as7791,89.56616
as7792,89.04573
as7793,88.86869
as7794,89.23077
as7795,89.57627
as7796,89.41788
as7797,89.04192
as7798,89.01639
as7799,89.59596
as78,88.99791
as780,89.03084
as7800,89.44056
as7801,89.2623
as7802,89.02222
as7803,89.60474
as7804,89.66874
as7805,89.3736
as7806,89.48936
as7807,89.49367
as7808,89.43662
as7809,89.42268
as781,89.66316
as7810,89.43662
as7811,89.67742
as7812,89.4958
as7813,89.2389
as7814,89.39785
as7815,89.1423
as7816,89.04348
as7817,89.56236
as7818,89.38462
as7819,88.86463
as782,89.10751
as7820,89.49474
as7821,89.51318
as7822,89.40426
as7823,89.38462
as7824,89.50413
as7825,89.2668
as7826,89.29412
as7827,89.42857
as7828,89.3361
as7829,89.2936
as783,89.83607
as7830,89.30886
as7831,89.36937
as7832,89.58592
as7833,89.13043
as7834,89.2389
as7835,89.50515
as7836,89.3361
as7837,89.45946
as7838,89.67078
as7839,89.43888
as784,89.3819
as7840,89.60552
as7841,89.30736
as7842,89.40043
as7843,89.73742
as7844,89.6701
as7845,89.413
as7846,89.58763
as7847,89.1129
as7848,89.19517
as7849,89.49474
as785,89.29515
as7850,89.27273
as7851,89.49896
as7852,89.65885
as7853,89.43775
as7854,89.57356
as7855,89.413
as7856,89.68191
as7857,89.44773
as7858,89.44773
as7859,89.76096
as786,89.1984
as7860,89.33054
as7861,89.12698
as7862,89.18033
as7863,89.30097
as7864,89.33747
as7865,89.58763
as7866,89.6701
as7867,89.48718
as7868,88.72146
as7869,89.41909
as787,89.52849
as7870,89.07173
as7871,89.65665
as7872,89.23225
as7873,89.64444
as7874,89.38731
as7875,89.61165
as7876,89.43434
as7877,89.13978
as7878,89.26078
as7879,89.74468
as788,89.50617
as7880,89.13978
as7881,89.37639
as7882,89.73913
as7883,89.17603
as7884,89.65885
as7885,89.42268
as7886,89.40928
as7887,89.56332
as7888,89.43548
as7889,89.33472
as789,89.55157
as7890,89.3133
as7891,89.50515
as7892,89.34426
as7893,89.36884
as7894,89.08333
as7895,89.13043
as7896,89.20949
as7897,89.41176
as7898,89.47368
as7899,89.33747
as79,89.42974
as790,89.413
as7900,89.33333
as7901,89.16318
as7902,89.27711
as7903,89.44444
as7904,89.49896
as7905,89.49153
as7906,89.27765
as7907,88.9234
as7908,89.5572
as7909,89.47598
as791,89.65885
as7910,89.45841
as7911,89.50719
as7912,89.35614
as7913,88.83817
as7914,89.3177
as7915,89.41788
as7916,89.24843
as7917,89.25773
as7918,89.74359
as7919,89.33194
as792,89.4926
as7920,89.28429
as7921,89.11894
as7922,88.91648
as7923,89.64602
as7924,89.43205
as7925,89.27273
as7926,89.29688
as7927,89.33054
as7928,89.10931
as7929,88.93805
as793,89.73214
as7930,89.6
as7931,89.48387
as7932,89.21397
as7933,89.24211
as7934,89.31624
as7935,89.31034
as7936,88.95425
as7937,89.56989
as7938,89.55556
as7939,89.28854
as794,89.83505
as7940,89.47826
as7941,89.47598
as7942,89.83051
as7943,89.75104
as7944,89.52381
as7945,89.5082
as7946,89.40928
as7947,88.68217
as7948,88.90526
as7949,89.59267
as795,89.12473
as7950,89.44186
as7951,89.2278
as7952,89.50617
as7953,89.41545
as7954,89.52607
as7955,89.07757
as7956,89.56803
as7957,89.84283
as7958,89.52663
as7959,89.56044
as796,89.52941
as7960,89.28571
as7961,89.46667
as7962,89.32203
as7963,89.66597
as7964,89.41176
as7965,89.23241
as7966,89.62877
as7967,89.9177
as7968,89.32347
as7969,89.28251
as797,89.51807
as7970,89.09278
as7971,89.48827
as7972,89.28
as7973,89.56332
as7974,89.5102
as7975,89.34118
as7976,89.22078
as7977,88.68583
as7978,89.57627
as7979,89.33747
as798,89.30886
as7980,89.5992
as7981,89.07514
as7982,89.14894
as7983,89.413
as7984,89.17526
as7985,89.26829
as7986,89.12088
as7987,89.34426
as7988,89.2053
as7989,89.75052
as799,89.31915
as7990,89.7479
as7991,89.17995
as7992,89.1129
as7993,89.52096
as7994,89.32773
as7995,89.2381
as7996,89.375
as7997,89.91701
as7998,89.40928
as7999,89.65591
as8,89.46257
as80,89.6701
as800,89.24242
as8000,89.53757
as8001,89.7556
as8002,89.36
as8003,89.51515
as8004,89.23729
as8005,89.50719
as8006,89.66667
as8007,89.58506
as8008,89.66316
as8009,89.52849
as801,89.38053
as8010,89.65591
as8011,89.74522
as8012,89.63554
as8013,89.36219
as8014,89.66597
as8015,89.42029
as8016,89.39655
as8017,89.0393
as8018,89.31183
as8019,88.99371
as802,89.2233
as8020,89.5102
as8021,89.375
as8022,89.44112
as8023,89.32632
as8024,89.22179
as8025,88.81423
as8026,89.6603
as8027,89.92079
as8028,89.59677
as8029,89.11504
as803,89.58071
as8030,89.43205
as8031,89.49474
as8032,89.58246
as8033,89.52096
as8034,89.17241
as8035,89.25156
as8036,89.33194
as8037,89.60474
as8038,89.50617
as8039,89.50413
as804,89.49896
as8040,89.5585
as8041,89.58763
as8042,89.05579
as8043,89.0795
as8044,89.20635
as8045,89.24843
as8046,89.92016
as8047,89.46548
as8048,89.27711
as8049,89.45455
as805,89.375
as8050,89.58848
as8051,89.47598
as8052,89.65368
as8053,89.2967
as8054,89.66173
as8055,88.95372
as8056,89.10387
as8057,89.44882
as8058,89.39394
as8059,89.60396
as806,89.40928
as8060,89.38815
as8061,89.12854
as8062,89.36937
as8063,89.12854
as8064,89.44223
as8065,89.58071
as8066,89.2
as8067,89.61089
as8068,89.3819
as8069,89.57173
as807,89.03297
as8070,89.40043
as8071,89.0184
as8072,89.44334
as8073,89.6347
as8074,89.40426
as8075,89.32347
as8076,89.30435
as8077,89.50311
as8078,88.93224
as8079,89.44
as808,89.26829
as8080,89.35484
as8081,89.7619
as8082,89.42387
as8083,89.3819
as8084,89.28889
as8085,89.5092
as8086,89.34021
as8087,89.39785
as8088,89.08397
as8089,89.37743
as809,89.32203
as8090,89.74468
as8091,89.82301
as8092,89.30886
as8093,89.49896
as8094,89.3177
as8095,89.51515
as8096,89.50311
as8097,89.00621
as8098,89.42623
as8099,89.59016
as81,89.42857
as810,89.34426
as8100,88.91213
as8101,89.38998
as8102,89.5112
as8103,89.34959
as8104,88.7218
as8105,89.01566
as8106,89.36759
as8107,89.30586
as8108,89.48052
as8109,89.53846
as811,89.5122
as8110,89.28994
as8111,89.2638
as8112,89.69754
as8113,88.91441
as8114,89.16493
as8115,89.74684
as8116,89.04968
as8117,89.36652
as8118,89.40928
as8119,89.65591
as812,89.57173
as8120,89.33333
as8121,89.54023
as8122,89.40552
as8123,89.24211
as8124,89.48936
as8125,88.82845
as8126,89.74843
as8127,89.33472
as8128,89.3177
as8129,89.3361
as813,89.52569
as8130,89.0678
as8131,89.32914
as8132,89.39525
as8133,89.50617
as8134,88.93939
as8135,89.47826
as8136,89.23077
as8137,89.11647
as8138,89.413
as8139,89.40171
as814,89.6139
as8140,89.49045
as8141,89.35743
as8142,89.34156
as8143,89.41788
as8144,89.36
as8145,89.4958
as8146,88.93878
as8147,89.43662
as8148,89.7551
as8149,89.3361
as815,89.43662
as8150,89.20354
as8151,89.25926
as8152,89.2936
as8153,89.2967
as8154,89.1684
as8155,89.66102
as8156,89.68442
as8157,89.47484
as8158,89.35354
as8159,89.73684
as816,89.37916
as8160,89.48387
as8161,89.60784
as8162,89.32347
as8163,89.58159
as8164,89.11824
as8165,88.91892
as8166,89.40678
as8167,89.2126
as8168,89.28287
as8169,89.50515
as817,89.55654
as8170,89.22414
as8171,89.57983
as8172,89.20319
as8173,89.1453
as8174,89.2638
as8175,89.24051
as8176,89.30435
as8177,89.4274
as8178,88.7931
as8179,89.27126
as818,89.23404
as8180,89.39394
as8181,89.28854
as8182,89.47253
as8183,89.26829
as8184,89.5
as8185,89.66597
as8186,89.182
as8187,89.75155
as8188,89.64365
as8189,89.67078
as819,89.46667
as8190,89.5671
as8191,89.35484
as8192,89.2053
as8193,89.18367
as8194,89.43775
as8195,89.35614
as8196,89.52475
as8197,89.59184
as8198,89.1984
as8199,89.11308
as82,89.41053
as820,89.27419
as8200,89.75207
as8201,89.05782
as8202,89.59184
as8203,89.49367
as8204,89.7479
as8205,89.68064
as8206,89.45631
as8207,89.54853
as8208,89.19517
as8209,89.13978
as821,89.58246
as8210,89.40552
as8211,89.59432
as8212,89.57983
as8213,89.38731
as8214,89.35354
as8215,89.39163
as8216,89.1453
as8217,89.55457
as8218,89.34021
as8219,89.74843
as822,89.53935
as8220,89.41909
as8221,89.10569
as8222,89.21909
as8223,89.66527
as8224,89.55056
as8225,89.74895
as8226,89.30636
as8227,89.28144
as8228,89.40678
as8229,89.19517
as823,89.49045
as8230,89.74304
as8231,89.34021
as8232,89.41176
as8233,89.60159
as8234,89.41667
as8235,89.17431
as8236,89.53578
as8237,89.40928
as8238,89.48498
as8239,89.28854
as824,89.52096
as8240,89.45701
as8241,88.9234
as8242,89.35614
as8243,89.46548
as8244,88.90063
as8245,88.95792
as8246,89.41667
as8247,89.32203
as8248,89.04192
as8249,89.6
as825,89.34827
as8250,89.19101
as8251,89.51318
as8252,89.3361
as8253,89.52475
as8254,89.05782
as8255,89.37079
as8256,89.42149
as8257,89.52286
as8258,89.58246
as8259,89.49474
as826,89.4636
as8260,89.6063
as8261,89.56044
as8262,89.25754
as8263,89.22912
as8264,89.34959
as8265,89.45946
as8266,89.72851
as8267,88.93224
as8268,89.4702
as8269,89.22414
as827,89.38998
as8270,88.8755
as8271,89.38053
as8272,89.75258
as8273,89.05697
as8274,89.56616
as8275,89.07336
as8276,89.63964
as8277,89.182
as8278,88.8664
as8279,89.23077
as828,89.38343
as8280,89.3819
as8281,89.22246
as8282,89.46154
as8283,89.6748
as8284,89.32914
as8285,89.42623
as8286,89.08467
as8287,89.3722
as8288,89.38865
as8289,89.53596
as829,89.48387
as8290,89.52849
as8291,89.60938
as8292,89.65739
as8293,89.26978
as8294,89.41788
as8295,89.41788
as8296,89.3456
as8297,89.36795
as8298,89.50515
as8299,89.28571
as83,89.29961
as830,89.49791
as8300,89.66457
as8301,89.48936
as8302,89.60239
as8303,89.38596
as8304,89.18552
as8305,89.65591
as8306,89.55654
as8307,89.74895
as8308,89.6603
as8309,89.1423
as831,89.73034
as8310,89.58246
as8311,89.42268
as8312,89.32914
as8313,89.6
as8314,89.50515
as8315,89.1002
as8316,89.31183
as8317,88.9016
as8318,89.12871
as8319,89.7463
as832,89.23241
as8320,89.65293
as8321,89.04762
as8322,89.65517
as8323,89.72477
as8324,89.6701
as8325,89.17184
as8326,89.38998
as8327,89.45946
as8328,89.53668
as8329,89.49474
as833,89.32773
as8330,89.35484
as8331,89.41667
as8332,89.46429
as8333,89.28731
as8334,89.48936
as8335,89.0795
as8336,89.58592
as8337,89.01235
as8338,89.54545
as8339,89.65957
as834,89.02222
as8340,89.57082
as8341,89.55947
as8342,89.50617
as8343,89.67413
as8344,89.15254
as8345,89.58592
as8346,89.82869
as8347,89.12351
as8348,89.45824
as8349,89.74414
as835,89.48498
as8350,89.25466
as8351,89.74522
as8352,89.10913
as8353,89.12664
as8354,89.40426
as8355,89.43548
as8356,89.35091
as8357,89.52941
as8358,89.29688
as8359,89.56616
as836,89.55752
as8360,89.63303
as8361,89.1684
as8362,89.65591
as8363,89.45946
as8364,89.2437
as8365,89.5671
as8366,89.41667
as8367,89.5
as8368,89.83122
as8369,89.74249
as837,88.90063
as8370,89.42505
as8371,89.42623
as8372,89.59184
as8373,89.0393
as8374,89.08046
as8375,89.28889
as8376,89.68504
as8377,89.23077
as8378,89.50413
as8379,89.2437
as838,89.14163
as8380,88.97233
as8381,89.50104
as8382,89.62264
as8383,89.36382
as8384,89.49686
as8385,89.413
as8386,89.42387
as8387,89.09465
as8388,89.59184
as8389,89.31183
as839,89.75207
as8390,89.30586
as8391,89.1342
as8392,89.57537
as8393,89.4533
as8394,89.58506
as8395,89.5102
as8396,89.41176
as8397,89.42857
as8398,89.44882
as8399,89.58333
as84,89.56803
as840,89.26078
as8400,89.17012
as8401,89.62617
as8402,89.69349
as8403,89.47598
as8404,89.1342
as8405,89.3361
as8406,89.17695
as8407,89.59759
as8408,89.5671
as8409,89.35354
as841,89.27438
as8410,89.68191
as8411,89.82495
as8412,89.51904
as8413,89.58159
as8414,89.34827
as8415,89.35091
as8416,89.11111
as8417,89.48936
as8418,89.3361
as8419,89.50207
as842,89.30769
as8420,89.26978
as8421,89.48608
as8422,89.13556
as8423,89.66245
as8424,88.94949
as8425,89.00826
as8426,89.60159
as8427,89.60396
as8428,89.5842
as8429,89.41423
as843,88.60941
as8430,89.52941
as8431,89.12525
as8432,89.117
as8433,89.08714
as8434,89.31034
as8435,89.17695
as8436,89.05172
as8437,89.50104
as8438,89.41176
as8439,89.33747
as844,89.58506
as8440,89.28571
as8441,89.44444
as8442,89.83051
as8443,89.44954
as8444,89.11824
as8445,89.40552
as8446,89.65066
as8447,89.46188
as8448,89.59184
as8449,89.73799
as845,89.75758
as8450,89.59184
as8451,89.32059
as8452,89.37864
as8453,89.37916
as8454,89.83158
as8455,88.91403
as8456,89.22912
as8457,89.74138
as8458,88.80716
as8459,89.28251
as846,89.41667
as8460,89.10204
as8461,89.55457
as8462,89.58506
as8463,89.58932
as8464,89.02834
as8465,89.83505
as8466,89.17526
as8467,88.91473
as8468,89.17864
as8469,89.65591
as847,88.73267
as8470,89.5092
as8471,89.19101
as8472,89.41909
as8473,89.6748
as8474,89.4707
as8475,89.5102
as8476,89.76608
as8477,89.17355
as8478,89.67807
as8479,89.32489
as848,89.0681
as8480,89.3133
as8481,89.67347
as8482,89.31034
as8483,89.42857
as8484,89.64206
as8485,89.32632
as8486,89.04762
as8487,89.48498
as8488,89.68379
as8489,89.40803
as849,89.18919
as8490,89.42149
as8491,89.61686
as8492,89.11824
as8493,89.12351
as8494,89.2562
as8495,89.2437
as8496,89.67807
as8497,89.4697
as8498,89.59267
as8499,89.45631
as85,89.7541
as850,89.75359
as8500,89.6
as8501,89.68872
as8502,89.82262
as8503,89.09651
as8504,89.36364
as8505,89.34426
as8506,89.40678
as8507,89.5935
as8508,89.40928
as8509,89.67742
as851,89.48608
as8510,89.22912
as8511,89.73742
as8512,89.26078
as8513,89.22581
as8514,89.37008
as8515,89.28
as8516,89.35743
as8517,89.43662
as8518,89.47826
as8519,89.66805
as852,89.42029
as8520,89.38596
as8521,89.25311
as8522,89.38998
as8523,89.0
as8524,89.26097
as8525,89.591
as8526,89.50515
as8527,89.22246
as8528,89.58763
as8529,89.49045
as853,89.01566
as8530,89.2638
as8531,89.18182
as8532,89.42268
as8533,89.57983
as8534,89.67677
as8535,89.40678
as8536,88.90063
as8537,89.49045
as8538,89.53488
as8539,89.12664
as854,89.44773
as8540,89.27565
as8541,89.11504
as8542,89.62963
as8543,89.13725
as8544,88.93333
as8545,89.44444
as8546,89.65217
as8547,89.65665
as8548,89.54545
as8549,89.30886
as855,89.36795
as8550,89.45313
as8551,90.0
as8552,89.4274
as8553,89.5
as8554,89.1984
as8555,89.66316
as8556,89.5171
as8557,89.65957
as8558,89.71963
as8559,89.32773
as856,89.67078
as8560,89.33194
as8561,88.88412
as8562,89.54023
as8563,89.65665
as8564,89.57173
as8565,89.2623
as8566,89.30902
as8567,89.26531
as8568,89.25466
as8569,89.44773
as857,89.182
as8570,89.413
as8571,89.43205
as8572,89.48936
as8573,89.14894
as8574,88.70968
as8575,89.35743
as8576,89.51417
as8577,89.2936
as8578,89.47712
as8579,89.52
as858,89.40928
as8580,89.83505
as8581,89.48936
as8582,89.42149
as8583,89.71631
as8584,89.34426
as8585,88.91213
as8586,89.2562
as8587,89.50413
as8588,89.17355
as8589,89.36
as859,89.66597
as8590,89.76048
as8591,89.4533
as8592,89.4926
as8593,89.16143
as8594,89.65591
as8595,89.32347
as8596,89.40043
as8597,89.57537
as8598,89.48827
as8599,89.31478
as86,89.53307
as860,89.52
as8600,89.58246
as8601,89.6008
as8602,89.48498
as8603,89.39394
as8604,89.31034
as8605,89.45578
as8606,89.5092
as8607,89.58592
as8608,89.75904
as8609,89.14397
as861,89.37378
as8610,89.35743
as8611,89.42268
as8612,89.64989
as8613,89.64126
as8614,89.39914
as8615,89.0795
as8616,89.82103
as8617,89.00621
as8618,89.7479
as8619,89.92141
as862,89.08142
as8620,89.5082
as8621,89.61686
as8622,89.32203
as8623,89.42387
as8624,88.94737
as8625,89.27273
as8626,88.98635
as8627,89.56427
as8628,89.30886
as8629,89.25926
as863,89.64835
as8630,89.1342
as8631,89.36508
as8632,89.26978
as8633,89.49474
as8634,89.36508
as8635,89.42974
as8636,89.182
as8637,89.45313
as8638,89.31034
as8639,89.2638
as864,89.51613
as8640,89.50413
as8641,89.0678
as8642,89.61165
as8643,89.64602
as8644,89.24211
as8645,89.39262
as8646,89.59677
as8647,89.26606
as8648,89.60317
as8649,89.28144
as865,89.5171
as8650,89.44664
as8651,89.42387
as8652,89.74414
as8653,89.53307
as8654,89.66316
as8655,89.25311
as8656,89.66667
as8657,89.31183
as8658,89.57983
as8659,89.68
as866,89.41053
as8660,89.74684
as8661,89.07368
as8662,89.30233
as8663,89.2389
as8664,89.28251
as8665,89.32632
as8666,89.44
as8667,89.5171
as8668,88.83495
as8669,89.48052
as867,89.51613
as8670,89.05579
as8671,89.72912
as8672,89.3819
as8673,89.74304
as8674,89.82609
as8675,89.24051
as8676,89.53846
as8677,89.58848
as8678,89.4499
as8679,89.43548
as868,89.73568
as8680,89.58592
as8681,89.11111
as8682,89.28412
as8683,89.46667
as8684,89.56236
as8685,89.5112
as8686,89.12871
as8687,88.97872
as8688,89.12698
as8689,89.2389
as869,89.41788
as8690,89.37378
as8691,89.37743
as8692,89.58592
as8693,89.65957
as8694,89.72789
as8695,89.8419
as8696,89.21569
as8697,89.36795
as8698,89.31034
as8699,89.4274
as87,89.5935
as870,89.56236
as8700,89.3456
as8701,89.36
as8702,89.62877
as8703,89.48052
as8704,89.27107
as8705,89.27765
as8706,89.57356
as8707,89.3133
as8708,89.13725
as8709,89.44444
as871,89.38326
as8710,89.40928
as8711,89.43548
as8712,89.57537
as8713,89.29978
as8714,89.46565
as8715,89.7397
as8716,89.40552
as8717,89.30435
as8718,89.71631
as8719,89.0184
as872,89.49474
as8720,89.26941
as8721,89.28571
as8722,89.41423
as8723,89.40803
as8724,89.18699
as8725,89.57265
as8726,89.35484
as8727,89.41667
as8728,89.65368
as8729,89.0678
as873,89.34066
as8730,89.49153
as8731,89.91919
as8732,89.41053
as8733,89.01124
as8734,88.93878
as8735,89.15547
as8736,89.57717
as8737,89.65142
as8738,89.68379
as8739,89.30736
as874,89.83806
as8740,89.48387
as8741,89.57895
as8742,89.43662
as8743,89.30131
as8744,89.3722
as8745,89.22179
as8746,89.18919
as8747,89.45205
as8748,89.60239
as8749,89.23241
as875,89.41788
as8750,89.36
as8751,89.17603
as8752,89.32632
as8753,89.71963
as8754,89.23567
as8755,89.41788
as8756,89.68379
as8757,89.58071
as8758,89.64444
as8759,89.36255
as876,89.24051
as8760,89.59016
as8761,89.41909
as8762,89.65517
as8763,89.30283
as8764,89.59016
as8765,89.29978
as8766,89.19283
as8767,89.67078
as8768,89.65368
as8769,89.54751
as877,89.47939
as8770,89.42974
as8771,89.72851
as8772,89.60474
as8773,89.57082
as8774,89.47598
as8775,89.64989
as8776,89.50515
as8777,89.45736
as8778,89.37008
as8779,89.45419
as878,89.31478
as8780,89.74304
as8781,89.47253
as8782,89.30636
as8783,89.61977
as8784,89.40299
as8785,89.67936
as8786,89.49045
as8787,89.52286
as8788,89.42387
as8789,89.48164
as879,89.68627
as8790,89.12854
as8791,89.44554
as8792,89.3456
as8793,89.41176
as8794,89.49686
as8795,89.44223
as8796,89.39962
as8797,89.06383
as8798,89.40678
as8799,89.5082
as88,89.3177
as880,89.46309
as8800,89.01639
as8801,89.49045
as8802,89.25466
as8803,89.41545
as8804,89.6929
as8805,89.5585
as8806,89.91228
as8807,89.06433
as8808,88.55011
as8809,89.76048
as881,89.05376
as8810,89.18864
as8811,89.76285
as8812,89.55947
as8813,89.58763
as8814,89.56897
as8815,89.42268
as8816,89.30283
